Item ID,Content,Annotation
1773741177739wb30t5lokd,Is 'book' associated with the frame 'Making arrangements - An Agent performs a series of unspecified tasks to plan for an Event to take place at a Scheduled time and Place'?,Correct
1773741177739myk8zyypsx,"Is 'abundant' associated with the frame 'Amassing - A Recipient (who may or may not be agentive) ends up in possession of a Mass theme (which may be conceptualized as a single mass entity, or may be a group of individual entities)'?",Correct
1773741177739alwjupsppeu,Is 'possesses' associated with the frame 'Post transfer - The stage after the Theme is in the possession of the Recipient'?,Correct
1773741177739lwz07a182r,"Is 'rhythmic' associated with 'tune, melody, melodic line'?",Correct
1773741177739igok9ia5hzk,Is liverpool city region related to flintshire?,Correct
177374117773989uj196vgi4,"Is 'gently' associated with the frame 'Manner - A Manner describes general or specific characteristics of an event in one of three ways:  First, it can refer to how a Comparison event transpires, absent the influence of an entity (e'?",Correct
17737411777393i4pwiq9yz3,Are socks from clothes that are knee-hi?,Correct
1773741177739nvfoww5hamg,Is 'attachment' associated with the frame 'Attaching - The Attaching frame covers two situations: a scene in which somebody causes one thing to be physically connected to something else; or a scene in which somebody causes two things to be connected to each other'?,Correct
17737411777397ltylr5dfse,"Is 'non-abelian' associated with the frame 'Non-commutative statement - LUs in this frame describe a non-commutative statement of arithmetic, e'?",Correct
1773741177739si7vi7r0o8m,"Is 'failure' associated with 'defeat, frustration'?",Correct
1773741177739bi2t62r8g17,Is 'advantageous' associated with the frame 'Desirable event - A particular State of affairs is desirable'?,Correct
1773741177739r9fuw2u63p,"Is 'sweet' associated with 'smell, odor, odour'?",Correct
1773741177739xgxw0z43z0r,Are painting from artifacts that can have carriage?,Incorrect
1773741177739qd815umntje,Is 'intricate' associated with the frame 'Knot creation scenario - An Agent manipulates a long thin object (the Rope and creates a Knot'?,Correct
1773741177739g37k64shpr,Is idiomaticity related to phraseme?,Correct
1773741177739kj2pkd64wr,"Is 'economic' associated with 'disbursement, disbursal, expense'?",Correct
1773741177739iwy2jfhbpz9,Is 'climb' associated with 'monkey'?,Correct
1773741177739q89fww1zdj,Is 'reception' associated with the frame 'Post transfer - The stage after the Theme is in the possession of the Recipient'?,Correct
1773741177739d1hf6v35p3k,Is mortar used for mortar board?,Correct
1773741177739un98t9l463,"Is 'anniversary' associated with 'decennary, decade, decennium'?",Correct
177374117773938wwvgo8dgq,"Is 'fraudulent' associated with the frame 'Forging - An Agent produces a Forgery, an entity that they intend to pass off as a particular (instance of)  a Standard'?",Correct
1773741177739hpfhqbipf34,Is 'vanished' associated with the frame 'Ceasing to be - An Entity ceases to exist'?,Correct
1773741177739iibzcn4mcq,"Is 'chemical' associated with 'hormone, internal secretion, endocrine'?",Correct
17737411777394eoj0yixtml,Are slave-raid from animals that are slave ant?,Correct
1773741177739u38thajuqjm,Are Quark Cheese from food that are quark cheese?,Correct
17737411777393os8gznzwam,Is 'descend' associated with 'spiral'?,Correct
17737411777394cq8ebnjno3,Is 'pricey' associated with the frame 'Expensiveness - A Payer gives up (or potentially gives up) the use of an Asset (generally money) in order to achieve an Intended event'?,Correct
1773741177739edspr42yp5,Is tower used for observation?,Correct
1773741177739su5wayy554,"Is 'oversee' associated with the frame 'Being employed - An Employee has a Position doing work in a particular Field, or doing work on a particular Task, for which an Employer gives Compensation to the Employee'?",Correct
177374117773914p76lga1gk,Is 'deviate' associated with the frame 'Change direction - A Theme that is in motion assumes a new Direction in which it moves'?,Correct
1773741177739c8hlr87jltf,Are pitcher from containers that can be cream?,Incorrect
1773741177739sdmjut094o,Is tilling related to plough?,Correct
17737411777393o32jp7etew,"Is 'mattress' associated with 'bed, layer'?",Correct
1773741177739w3zlhvyl33,Are car hauler from vehicles that are car transporter?,Correct
17737411777395luxraiflv9,Is 'journey' associated with 'life'?,Correct
1773741177739jntgh0d2kyg,"Is 'vibrant' associated with 'pigment, paint'?",Correct
17737411777391khjmchvibn,"Is 'competition' associated with 'business, commercial enterprise, business enterprise'?",Correct
1773741177739ewnh4l2vdqe,Are barrel from containers that can be impermeable?,Correct
1773741177739p8nr575dkvg,Is 'tragic' associated with the frame 'Catastrophe - The words in this frame involve an Undesirable event which affects the Patient negatively'?,Correct
17737411777398372horzkrs,"Is 'extreme' associated with 'intensity, intensiveness'?",Correct
17737411777396cs3qfqnk3i,Is doll used for cultural artifact?,Correct
1773741177739sr88wt5hb1,"Is 'manage' associated with the frame 'Government institution - The Institution is an organization which is part of a government, the Purpose of which is to provide a service or fulfill a role designated by the government'?",Incorrect
1773741177739lt9pr5h6wl,Is trailblazer related to scout?,Correct
17737411777399krzsm9kfcl,"Is 'treat' associated with 'surgeon, sawbones, operating surgeon'?",Correct
17737411777396774gix55a5,"Is 'happiness' associated with the frame 'Emotions - An Experiencer has a particular emotional State, which may be described in terms of a specific Stimulus that provokes it, or a Topic which categorizes the kind of Stimulus'?",Correct
17737411777390gbsm3daqbim,Are healing potion from food that are potion?,Correct
1773741177739v2v1oukayo,Are Straw boater from clothes that are straw hat?,Correct
1773741177739ks9pald5uhc,"Is 'strong' associated with 'opinion, view'?",Correct
1773741177739mk5bzzu5md,Are faucet from home that are related with tap?,Correct
1773741177739wjup62fkboj,Is funeral related to death throe?,Incorrect
1773741177739q25ta2972e,Is writing instrument used for writing a book?,Correct
17737411777390mvhl4c35ywl,"Is 'focuses' associated with 'subject, theme, topic'?",Correct
1773741177739mcbppie2k7,Are undershirt from clothes that are white?,Correct
1773741177739uqucl4i7onj,Are onions from food that can be found or used in salads?,Correct
1773741177739614w7p24q6j,"Is 'exact' associated with 'metre, meter, m'?",Correct
1773741177739yy6i98wa01,Is black hole related to stang's law?,Incorrect
1773741177739nj8i4l7nt4d,Are Ford from vehicles that are stock car?,Correct
1773741177739vsqa3uxakp9,Are Red Admiral from animals that are nymphalid butterfly?,Correct
1773741177739qfm7q0tulc,Are bus from vehicles that can have bunk?,Incorrect
17737411777399yai24bdyzv,Is 'disgruntled customer' associated with the frame 'Complaining - A Complainer communicates their negative emotional reaction to some state of affairs in a Complaint to an Addressee'?,Correct
1773741177739e53yh3gb6hb,"Is 'inconsistency' associated with the frame 'Being questionable - In this frame, an Entity or Behavior is suspicious or otherwise subject to question'?",Correct
1773741177739wdj26zs6ro,"Is 'secure against' associated with 'security, safety'?",Correct
1773741177739za4jez1srfl,Are toe shoes from clothes that can have toe box?,Correct
1773741177739jnjl1vu4duj,"Is 'selection' associated with the frame 'Appointing - A Selector, often an individual in a leadership role, appoints a Official to assume an official Role in an organization (which can be expressed as the Body)'?",Correct
1773741177739qlw3q83oii,"Is 'independent' associated with 'adult female, female, woman'?",Correct
17737411777394aomscmwu9m,Is receive related to obtain?,Correct
1773741177739mbls9fwmtvq,Is grasp related to comprehend?,Correct
1773741177739c834mo743ql,"Is 'auspicious' associated with 'ceremonial occasion, ceremony, observance'?",Correct
1773741177739qh3e0m6zh,"Is 'media' associated with 'celebrity, renown, fame'?",Correct
17737411777397z2i9wmqzmu,Are narrowboat from vehicles that are packet boat?,Correct
1773741177739qsgadx4c3,"Is 'gold standard' associated with the frame 'Beyond compare - Compared to its Competitors, a Standard is at the high end of a scale with respect to some Variable'?",Correct
1773741177739smlrrr3p2l,Is flirting used for social awkwardness?,Incorrect
17737411777390w18bf10ybsl,Is allergy related to poison ivy?,Incorrect
1773741177739rgsk0jwq7x,"Is 'evasion tactics' associated with the frame 'Evading - An Evader moves under its own power to thereby avoid Capture  or contact with a Pursuer, also generally moving under its own power'?",Correct
1773741177739b13pjwtsiws,Is 'coastal' associated with the frame 'Locale by characteristic entity - A Locale is characterized by the type of entity associated with the Locale'?,Incorrect
1773741177739uhot14hcfja,Are onion from food that are chicken salad?,Correct
1773741177739w015h20jsfn,Is cilia related to pseudostome?,Incorrect
1773741177739i3eja25cvt,Are cotton from clothes that are commodity?,Correct
17737411777391lb3ih1apnz,Is piece of coal used for heating homes?,Correct
177374117773925dby5b0hof,Is firebomb used for incendiary weapon?,Correct
1773741177739f07ilvz37sa,Are scarves from clothes that can be long?,Correct
17737411777395a8udansjia,Is 'interval' associated with the frame 'Duration scenario - An Event or Period has a particular Duration'?,Correct
1773741177739nj7dgmdk11f,Is middle ground related to middle?,Correct
1773741177739urnerakxca8,Are boiler from appliance that can have hearth?,Correct
1773741177739mpxfi9fnjk,Is obstructing justice used for concealing evidence?,Correct
17737411777395hyi5z1wtsc,Is 'happiness' associated with the frame 'Feeling - In this frame an Experiencer experiences an Emotion or is in an Emotional state'?,Correct
1773741177739y8xeq1m46xn,Is waging war used for removing a threat?,Correct
1773741177739t628nuw2yum,Is buying presents used for showing sympathy?,Correct
1773741177739iar621hquh,"Is 'uncover' associated with 'root, origin, beginning'?",Correct
1773741177739vm37yjuu2fn,Is giving gift used for celebration?,Correct
1773741177739xk42kznifa,"Is 'arrangement' associated with 'preparation, readying'?",Correct
1773741177739a1ti78uswg,Are giraffe from animals that can be large?,Correct
1773741177739lhp8x81ljd9,Are drawers from home that are container?,Correct
1773741177739nw6j8a4kyud,"Is 'steering' associated with the frame 'Redirecting - An intentional Agent or a causing event (Cause) event causes a Theme which is already in motion to take a different Path or Direction, or reach a different Goal than the Original path'?",Correct
1773741177739zjt0tdj0vkc,"Is 'prejudice' associated with 'hate, hatred, distaste'?",Correct
1773741177739yra68ra7by,Is 'upheaval' associated with 'revolution'?,Correct
1773741177739eu8go1mhysl,"Is 'trial' associated with the frame 'Notification of charges - The judge or other court officer (the Authority) informs the Accused of the Charges against him/her, i'?",Correct
1773741177739a6dwlk0qgst,Are monkeys from animals that can be rabid?,Correct
17737411777396qrm7j40ab5,Is 'inhabitate' associated with the frame 'Locale by use - Geography as defined by its use'?,Correct
17737411777392ha05p9xxd7,"Is 'woodpile' associated with 'timber, lumber'?",Correct
17737411777394yzpdz8hw8,Are truck from vehicles that are heavier-than-air craft?,Correct
1773741177739rraumcwxlur,"Is 'beliefs' associated with 'idea, thought'?",Correct
1773741177739ej9riz5pg5t,Is telling story used for exploring emotions?,Correct
1773741177739b1sifn5hgg,Is 'stealthy' associated with the frame 'Losing track of perceiver - This frames describes a Theme who evades the sight of a Perceiver'?,Correct
17737411777395tdxi8uting,"Is 'autonomous' associated with 'natural action, natural process, activity'?",Correct
1773741177739rffto45u3c,"Is 'bandwidth' associated with 'wireless, radio, radiocommunication'?",Correct
