Item ID,Content,Annotation
1773741138410e4lxj2qrb,"Is 'host' associated with the frame 'Guest and host - Two individuals, the Guest and the Host are in a temporary social relationship within which the Host provides use of a location or resources for the Guest at a location highly associated with the Host (in many cases, where the Host lives or works)'?",Correct
1773741138410m7gc0zxap7n,Is savory cake related to sandwich cake?,Correct
1773741138410mkxx2fpxnnl,Is medicine related to blister?,Correct
1773741138410aoxh2h28ggm,Are mandolin from instruments that are used by buskers?,Correct
17737411384100absyiq25uou,Are tongs from tools that can be made of steel?,Correct
1773741138410odx7h8n68b,Is Marin Headlands related to san mateo?,Correct
1773741138410zmz0r4jwj3,Is 'thought-provoking' associated with the frame 'Mental stimulus stimulus focus - A Stimulus serves to bring about an emotion of mental stimulation in an Experiencer'?,Correct
1773741138410aimuk2dw37h,Is 'set loose' associated with the frame 'Releasing from custody - The Authorities release a Suspect who has been held under suspicion of having committed a crime'?,Correct
1773741138410bf9zjrcbjxi,Is front room used for reading and relaxing?,Correct
1773741138410jnagp1xg8i9,"Is 'concise' associated with 'report, account'?",Correct
1773741138410citxo239u2d,"Is 'distinctive' associated with the frame 'Artifact subpart - A Component has a distinct Function in the operation of a complex Artifact, which is not regarded as complete unless it is assembled from a number of different Components'?",Correct
1773741138410qamar1rlzfm,Is 'cluster' associated with the frame 'Gathering up - This frame describes an Agent'?,Correct
1773741138410r9x6yoflz4g,Is 'gift' associated with the frame 'Receiving scenario - The sequence beginning with the Recipient not having the Theme and ending with the Recipient in possession of the Theme'?,Correct
1773741138410a7zxkidst4c,Is essential related to basis?,Correct
1773741138410v7b5hch6bsl,Is 'boost' associated with the frame 'Cause proliferation in number - An Agent (or inanimate Cause) affects a Set so that the number of entities that make up the Set changes from an Initial number to a Final number'?,Correct
1773741138410qigux0lkzia,"Is 'dive' associated with 'ocean, sea, marine environment'?",Correct
17737411384109x0f99bp0xt,Is financial_responsibility related to csa?,Correct
1773741138410ro828582wwi,Is 'desiccate' associated with the frame 'Being dry - An Item is in a state of dryness'?,Correct
1773741138410hxvwq2yhdq9,"Is 'balance' associated with 'pes, foot, human foot'?",Correct
1773741138410nh8y5sdux3a,Are Titanic from vehicles that are shipwreck?,Correct
17737411384103pbx0hslzlp,Are gyro sauce from food that are gyro?,Correct
1773741138410mgxk1c32bus,"Is 'encounter' associated with 'happenstance, coincidence'?",Correct
17737411384105vvr1fxlv5d,Is watching tv show used for social activity?,Correct
1773741138410js7xtkf0fva,Are toaster from appliance that can have hearth?,Correct
1773741138410pn1bepnru,Is 'logical' associated with 'reason'?,Correct
1773741138410wm5kg07c6c,"Is 'forced' associated with the frame 'Dispersal - An Agent or a Cause disperses or scatters Individuals from the Source,a relatively confined space, to a the Goal area, a broader space'?",Correct
1773741138410cglt1a9fxk,Are Boeing 737 from vehicles that are twinjet?,Correct
1773741138410p33atyiuix,Is buying beer used for exploring new flavors?,Correct
1773741138410rm1a7h8112,Are elbow pads from clothes that are used by goalkeepers?,Correct
1773741138410sjk3okelciq,Are balsamic glaze from food that can be found or used in bottles?,Correct
177374113841018p2ygc6wvx,"Is 'mislead' associated with 'beelzebub, devil, satan'?",Correct
17737411384104hviojccdky,"Is 'postpone' associated with the frame 'Change event time - In this frame, an Agent or Cause changes the timing of an Event'?",Correct
17737411384108c9x1nlfa3q,Is 'correspondence' associated with the frame 'Be translation equivalent - A Target symbol in a Target representation  system is presented as equivalent to a Source symbol in a Source representation system in the ability to express a particular Content'?,Correct
1773741138410xm96mizku2m,"Is 'client' associated with 'visitor, visitant'?",Correct
1773741138410bnnvydiil99,Are towels from artifacts that are textile?,Correct
17737411384107pih65lzdz2,"Is 'investment' associated with 'saving, economy'?",Correct
1773741138410dn3vh67vcvn,Are combination from food that are salmagundi?,Incorrect
1773741138410k3b7798i46,"Is 'outdoor' associated with 'window, sill, window ledge'?",Correct
17737411384104w5wceddu2x,Is playing game used for social interaction?,Correct
1773741138410wnhhgoznoq,"Is 'skirt' associated with the frame 'Clothing - This frame refers to clothing and its characteristics,  including anything that people conventionally wear'?",Correct
1773741138410g5p2sfzm2k6,Is eating vegetables used for aiding in detoxification?,Correct
1773741138410eslj7fuxqo,"Is 'transform' associated with 'system, environment, nature'?",Correct
1773741138410f3k7hk6yiu,Are fishing boat from vehicles that are used by captains?,Correct
1773741138410crqev1kx27b,"Is 'catalyst' associated with the frame 'Cause to perceive - An Agent, Actor, Entity, or Medium causes a Phenomenon to be perceived by a Perceiver'?",Correct
1773741138410orxhrsgkxkq,"Is 'sprinkler' associated with the frame 'Fire stopping scenario - The Fire stopping scenario begins with a Fire in process, transitions with the action of an Agent to end the Fire, and ends with the Fire having stopped burning'?",Correct
1773741138410xah2cwao3yl,Is dermatology related to en coup de sabre?,Correct
17737411384101r0w83cg8iz,Is 'acknowledge' associated with the frame 'Post transfer - The stage after the Theme is in the possession of the Recipient'?,Correct
17737411384105230coym549,Are birds from animals that are twitterer?,Correct
1773741138410l0ucn06w1gc,Are SUV from vehicles that can have topside?,Correct
1773741138410eouikc6egcj,"Is 'access' associated with 'basement, cellar'?",Correct
1773741138410zfgzqbfnwl,Are electric scooter from vehicles that sound silent?,Correct
1773741138410xmvp4dvu4rf,Is playing game with friends used for fun?,Correct
1773741138410ebq0k804oks,Is shareholder used for portfolio management?,Correct
1773741138410qj54sj0hdp,Are chisel from tools that can have fluke?,Correct
1773741138410x04pkef59z,Is meeting interesting people used for socializing?,Incorrect
1773741138410uxx9scez69,Is plastic used for creating household items?,Correct
1773741138410nvknznk74gk,"Is 'adequate' associated with the frame 'Completeness - A Whole, an entity with a substructure, is assessed for whether or not it has all the necessary parts that are defined for it or for an entity of its kind'?",Correct
1773741138410do91n4pxc84,Are blouse from clothes that can be rectangular?,Incorrect
1773741138410toivpteaf9,Is 'elevated' associated with the frame 'Natural features - The Locale is a geographical location as defined by shape'?,Correct
17737411384101h5blqcvfbi,"Is 'score' associated with 'forte-piano, pianoforte, piano'?",Incorrect
17737411384103glaca1byv5,Are bicycle from vehicles that are self-propelled vehicle?,Correct
1773741138410eikzdc5huy,"Is 'month' associated with the frame 'Calendric unit - Words in this frame name the different parts of the calendric cycle, both man-made and natural'?",Correct
1773741138410fxl486clul6,Are mountain strawberries from food that are Fragaria vesca?,Correct
1773741138410iuz5aslqypb,Is method related to how?,Correct
17737411384102tc46r77myx,Is 'manipulative' associated with the frame 'Deception end - A Deceiver succeeds or fails in causing a Victim to have a misunderstanding about a Topic'?,Correct
1773741138410n8u7zx0mr1c,"Is 'evil' associated with 'beelzebub, devil, satan'?",Correct
1773741138410cwnze1i8dc,"Is 'participate' associated with 'people, hoi polloi, multitude'?",Correct
1773741138410lqy697qncc,Is 'alight' associated with the frame 'Disembarking - A Traveller leaves from or dismounts a Vehicle'?,Correct
1773741138410mepq7jt6lxi,Is quill used for feather crafting?,Correct
17737411384100tk1wq4soji,"Is 'enlist' associated with the frame 'Appointing - A Selector, often an individual in a leadership role, appoints a Official to assume an official Role in an organization (which can be expressed as the Body)'?",Correct
1773741138410c429tgi4r0h,"Is 'essential' associated with 'feature, characteristic'?",Correct
1773741138410uine1x07p3,"Is 'survey' associated with 'kingdom, land, realm'?",Correct
1773741138410kbddksmh58q,Are dress from clothes that can be made of fabric?,Correct
17737411384103b7zh3036fd,"Is 'welcome' associated with 'visitor, visitant'?",Correct
1773741138410pxfzupaop8,Is 'passes' associated with the frame 'Cotheme - This frame contains words that necessarily indicate the motion of two distinct objects'?,Correct
17737411384101e5viguqscp,Are oboe from instruments that are reed instrument?,Correct
177374113841033ler5sp2z5,Is 'convey' associated with the frame 'Bringing - This frame concerns the movement of a Theme and an Agent and/or Carrier'?,Correct
177374113841044oaxftqmka,Is 'expressive' associated with 'mouth'?,Correct
1773741138410trpfsd2wbs,Are oatflour from food that are oat?,Correct
1773741138410zovk8yqguj,Is pouch used for keeping valuables safe?,Correct
1773741138410y3blvkueg0h,Is 'meticulous' associated with 'critic'?,Correct
1773741138410hpo96404kf,Are otter from animals that can be playful?,Correct
17737411384107t3jz1lzlaj,Is Ethics related to noble lie?,Correct
1773741138410wz2tllj1vcn,Is 'divergent' associated with the frame 'Offshoot - This frame refers to a part of an organization that becomes separate from the main body'?,Correct
1773741138410cmvmc1rreae,Is 'configure' associated with the frame 'Manipulate into shape - An Agent manipulates a Theme so that it ends up in a particular shape or configuration denoted by a Resultant configuration'?,Correct
1773741138410dqddyx82vhb,Are eagle from animals that are raptorial bird?,Correct
17737411384105p8hybvgtl3,"Is 'temporal' associated with the frame 'Circumscribed existence - An Entity is understood to be experienceable within a particular set of delimited Circumstances, which may be more narrowly expressed by a Time, Place'?",Correct
177374113841024eawrl96an,Is 'nonexistence' associated with the frame 'Ceasing to be - An Entity ceases to exist'?,Correct
17737411384105bmie7uq5qv,Is 'interactive' associated with 'play'?,Correct
1773741138410a00benb5men,Is 'incorporated' associated with the frame 'Being included - A Part is profiled as being a subset or constituent subpart of a Whole'?,Correct
1773741138410l5ibrbt8g2,"Is 'set' associated with the frame 'Reserving - In this frame, a Booker brings about a situation where an Organization plans to provide Services to a Client at a particular Scheduled time'?",Correct
17737411384106h1yp22983n,Is token slot used for game character customization?,Correct
1773741138410zacfbr92vra,Is playing chess used for chess coaching?,Correct
1773741138410lk274k5vih,Is taking in film used for storytelling?,Correct
177374113841079kf8mmi86,Is moisturizer used for locking in moisture?,Correct
1773741138410jgwuaz5h1g9,Is 'genus' associated with 'type'?,Correct
1773741138410u1up4kb9sr,Are root barnacle from animals that are barnacle?,Correct
1773741138410v4sy1ed96m,Is soul used for afterlife?,Correct
1773741138410azs9jmblpab,Is wash cloth used for cleaning body?,Correct
1773741138410kz9e7bv20vi,"Is 'transmit' associated with the frame 'Light movement - An Emitter emits a Beam of light from a Source, along a Path, and/or towards a Goal'?",Correct
1773741138410d957ie9bpfs,Are oboe from instruments that can have mouthpiece?,Correct
1773741138410dt2ds0ctkj9,Is flesh related to carcass?,Correct
1773741138410qgqpbilwjai,Are scarf from clothes that can be made of silk?,Correct
1773741138410dk9f427jycg,Are jodhpurs from clothes that can have spur?,Correct
